Id,Provenance,Exchange,Symbol_Pair,Type,Price,Volume,Timestamp
64519761,BTC-E,btc_eur,btc_eur,bid,313.15,0.240904,1448258067
64519760,BTC-E,btc_eur,btc_eur,bid,313.0,0.0165742,1448258067
64519759,BTC-E,btc_eur,btc_eur,bid,312.57,0.33,1448258067
64519758,BTC-E,btc_eur,btc_eur,bid,312.42,0.49,1448258067
64519757,BTC-E,btc_eur,btc_eur,bid,311.96,0.09,1448258067
64519756,BTC-E,btc_eur,btc_eur,bid,311.89,0.015,1448258066
64519755,BTC-E,btc_eur,btc_eur,bid,311.89,5.0,1448258066
64519754,BTC-E,btc_eur,btc_eur,bid,311.65,0.02,1448258066
64519753,BTC-E,btc_eur,btc_eur,bid,311.539,0.946592,1448258066
64519752,BTC-E,btc_eur,btc_eur,bid,311.53,0.152594,1448258066
64519751,BTC-E,btc_eur,btc_eur,bid,311.07,2.18054,1448258066
64519750,BTC-E,btc_eur,btc_eur,bid,311.06,0.115,1448258066
64519749,BTC-E,btc_eur,btc_eur,bid,311.06,0.402797,1448258066
64519717,BTC-E,btc_eur,btc_eur,bid,308.03,1.89768,1448257988
64519716,BTC-E,btc_eur,btc_eur,bid,308.03,0.489416,1448257988
64519715,BTC-E,btc_eur,btc_eur,bid,308.03,0.0241776,1448257988
64519695,BTC-E,btc_eur,btc_eur,ask,308.03,0.0227023,1448257987
64519632,BTC-E,btc_eur,btc_eur,ask,309.588,0.00468968,1448257493
64519440,BTC-E,btc_eur,btc_eur,ask,309.588,0.0184043,1448256536
64519226,BTC-E,btc_eur,btc_eur,bid,310.75,0.0230122,1448255337
64518905,BTC-E,btc_eur,btc_eur,bid,311.06,0.0264195,1448253705
64518661,BTC-E,btc_eur,btc_eur,ask,309.888,0.0147814,1448252238
64517888,BTC-E,btc_eur,btc_eur,ask,309.888,0.0246542,1448250290
64517416,BTC-E,btc_eur,btc_eur,ask,309.888,0.0171493,1448249194
64516993,BTC-E,btc_eur,btc_eur,bid,311.05,0.0176526,1448247652
64516882,BTC-E,btc_eur,btc_eur,bid,311.05,0.0179852,1448246502
64516755,BTC-E,btc_eur,btc_eur,bid,311.05,0.020747,1448245272
64516452,BTC-E,btc_eur,btc_eur,bid,311.04,0.0181829,1448243960
64516171,BTC-E,btc_eur,btc_eur,ask,308.6,0.0185,1448242465
64515497,BTC-E,btc_eur,btc_eur,bid,311.06,0.380622,1448241375
64515258,BTC-E,btc_eur,btc_eur,ask,309.428,0.0164792,1448239854
64514906,BTC-E,btc_eur,btc_eur,ask,309.428,0.00218099,1448238735
64514905,BTC-E,btc_eur,btc_eur,ask,309.438,0.027819,1448238735
64514516,BTC-E,btc_eur,btc_eur,bid,311.06,0.0171474,1448237990
64514284,BTC-E,btc_eur,btc_eur,bid,311.06,0.021145,1448237142
64513889,BTC-E,btc_eur,btc_eur,ask,309.438,0.0190764,1448235948
64513636,BTC-E,btc_eur,btc_eur,ask,309.438,0.0209349,1448234848
64513398,BTC-E,btc_eur,btc_eur,bid,310.59,0.0185941,1448234091
64513202,BTC-E,btc_eur,btc_eur,bid,310.6,0.06759,1448233138
64513193,BTC-E,btc_eur,btc_eur,bid,309.882,0.0401,1448233070
64513023,BTC-E,btc_eur,btc_eur,bid,309.882,0.0284874,1448232038
64512768,BTC-E,btc_eur,btc_eur,ask,308.72,0.0685942,1448230903
64512713,BTC-E,btc_eur,btc_eur,bid,311.06,0.0250458,1448230566
64512372,BTC-E,btc_eur,btc_eur,bid,311.07,0.0311813,1448229355
64511906,BTC-E,btc_eur,btc_eur,bid,311.07,0.2744,1448228287
64511865,BTC-E,btc_eur,btc_eur,bid,311.07,0.0285969,1448227891
64511674,BTC-E,btc_eur,btc_eur,ask,307.57,0.05,1448227078
64511672,BTC-E,btc_eur,btc_eur,ask,307.57,0.05,1448227027
64511491,BTC-E,btc_eur,btc_eur,bid,311.07,0.20732,1448226488
64511490,BTC-E,btc_eur,btc_eur,bid,311.07,0.522028,1448226488
64511489,BTC-E,btc_eur,btc_eur,bid,311.07,0.32488,1448226488
64511488,BTC-E,btc_eur,btc_eur,bid,311.03,0.0658814,1448226488
64511487,BTC-E,btc_eur,btc_eur,bid,310.77,0.04989,1448226488
64511486,BTC-E,btc_eur,btc_eur,bid,310.76,0.05,1448226488
64511381,BTC-E,btc_eur,btc_eur,bid,310.75,0.00920462,1448225899
64511380,BTC-E,btc_eur,btc_eur,bid,310.75,0.010978,1448225899
64511101,BTC-E,btc_eur,btc_eur,ask,310.76,0.0606752,1448225033
64511100,BTC-E,btc_eur,btc_eur,bid,310.76,0.194969,1448225033
64510868,BTC-E,btc_eur,btc_eur,bid,310.76,0.0293763,1448224418
64510618,BTC-E,btc_eur,btc_eur,bid,310.5,0.01,1448223531
64510541,BTC-E,btc_eur,btc_eur,bid,310.5,0.05,1448223283
64510522,BTC-E,btc_eur,btc_eur,bid,310.5,0.02,1448223191
64510230,BTC-E,btc_eur,btc_eur,bid,310.217,0.0113444,1448222604
64509958,BTC-E,btc_eur,btc_eur,bid,310.88,0.02,1448221865
64509792,BTC-E,btc_eur,btc_eur,ask,307.0,0.1,1448221474
64509773,BTC-E,btc_eur,btc_eur,bid,310.36,0.02,1448221341
64509707,BTC-E,btc_eur,btc_eur,ask,307.0,1.61057,1448221212
64509706,BTC-E,btc_eur,btc_eur,ask,307.001,2.91248,1448221212
64509705,BTC-E,btc_eur,btc_eur,ask,307.001,0.172957,1448221212
64509672,BTC-E,btc_eur,btc_eur,ask,307.001,0.0370183,1448221094
64509671,BTC-E,btc_eur,btc_eur,ask,307.001,0.415862,1448221094
64509670,BTC-E,btc_eur,btc_eur,ask,307.001,0.10661,1448221094
64509669,BTC-E,btc_eur,btc_eur,ask,307.1,0.1,1448221094
64509668,BTC-E,btc_eur,btc_eur,ask,307.108,0.011,1448221094
64509601,BTC-E,btc_eur,btc_eur,bid,310.59,0.02,1448220904
64509400,BTC-E,btc_eur,btc_eur,bid,310.428,0.0148779,1448220699
64508884,BTC-E,btc_eur,btc_eur,bid,310.79,0.0186258,1448219099
64508386,BTC-E,btc_eur,btc_eur,ask,307.109,0.534767,1448217860
64508385,BTC-E,btc_eur,btc_eur,ask,307.11,0.88,1448217860
64508384,BTC-E,btc_eur,btc_eur,ask,307.89,0.34,1448217860
64508383,BTC-E,btc_eur,btc_eur,ask,307.93,0.0120342,1448217860
64508382,BTC-E,btc_eur,btc_eur,ask,307.99,0.179305,1448217860
64508381,BTC-E,btc_eur,btc_eur,ask,307.99,0.0538943,1448217860
64508357,BTC-E,btc_eur,btc_eur,bid,311.02,0.0233079,1448217609
64508076,BTC-E,btc_eur,btc_eur,bid,308.83,0.09,1448216579
64508075,BTC-E,btc_eur,btc_eur,bid,308.83,0.09,1448216567
64508074,BTC-E,btc_eur,btc_eur,bid,308.83,0.09,1448216550
64508064,BTC-E,btc_eur,btc_eur,bid,308.83,0.09,1448216524
64508061,BTC-E,btc_eur,btc_eur,bid,308.83,0.09,1448216510
64508057,BTC-E,btc_eur,btc_eur,bid,308.83,0.09,1448216495
64508054,BTC-E,btc_eur,btc_eur,bid,308.83,0.09,1448216481
64507932,BTC-E,btc_eur,btc_eur,ask,307.75,0.18438,1448215958
64507892,BTC-E,btc_eur,btc_eur,bid,311.03,0.0181128,1448215486
64507532,BTC-E,btc_eur,btc_eur,bid,311.06,0.0186501,1448214221
64507408,BTC-E,btc_eur,btc_eur,bid,311.07,0.0316884,1448213306
64507041,BTC-E,btc_eur,btc_eur,bid,311.06,0.01,1448212155
64507037,BTC-E,btc_eur,btc_eur,bid,311.06,0.0159,1448212067
64506771,BTC-E,btc_eur,btc_eur,bid,311.03,0.018269,1448210989
64506476,BTC-E,btc_eur,btc_eur,ask,308.072,0.0315112,1448209962
64506061,BTC-E,btc_eur,btc_eur,ask,307.0,3.55094,1448208431
64506060,BTC-E,btc_eur,btc_eur,ask,307.001,0.433954,1448208431
64506059,BTC-E,btc_eur,btc_eur,ask,307.001,0.011,1448208431
64506058,BTC-E,btc_eur,btc_eur,ask,307.001,0.05,1448208431
64506057,BTC-E,btc_eur,btc_eur,ask,307.001,0.1,1448208431
64506056,BTC-E,btc_eur,btc_eur,ask,307.02,0.224412,1448208431
64506055,BTC-E,btc_eur,btc_eur,ask,307.045,0.25151,1448208431
64506054,BTC-E,btc_eur,btc_eur,ask,307.095,0.011,1448208431
64506053,BTC-E,btc_eur,btc_eur,ask,307.727,0.948489,1448208431
64506052,BTC-E,btc_eur,btc_eur,ask,307.772,0.193632,1448208431
64506051,BTC-E,btc_eur,btc_eur,ask,307.861,0.014388,1448208431
64506050,BTC-E,btc_eur,btc_eur,ask,307.862,0.0202736,1448208431
64506049,BTC-E,btc_eur,btc_eur,ask,308.0,1.0,1448208431
64506048,BTC-E,btc_eur,btc_eur,ask,308.0,5.0,1448208431
64506047,BTC-E,btc_eur,btc_eur,ask,308.01,0.190401,1448208431
64505981,BTC-E,btc_eur,btc_eur,bid,311.54,0.0165746,1448208145
64505684,BTC-E,btc_eur,btc_eur,ask,311.54,0.0911913,1448206854
64505683,BTC-E,btc_eur,btc_eur,ask,311.54,2.82086,1448206854
64505682,BTC-E,btc_eur,btc_eur,bid,311.54,0.108646,1448206853
64505638,BTC-E,btc_eur,btc_eur,bid,311.53,0.0302586,1448206640
64505350,BTC-E,btc_eur,btc_eur,bid,311.29,0.0221419,1448205829
64505080,BTC-E,btc_eur,btc_eur,bid,308.88,0.00628176,1448204762
64505079,BTC-E,btc_eur,btc_eur,ask,308.88,0.011188,1448204762
64505026,BTC-E,btc_eur,btc_eur,ask,308.7,0.01,1448204474
64505005,BTC-E,btc_eur,btc_eur,bid,315.4,9.65182,1448204260
64505004,BTC-E,btc_eur,btc_eur,bid,315.395,0.0143882,1448204260
64505003,BTC-E,btc_eur,btc_eur,bid,315.35,0.218922,1448204260
64505002,BTC-E,btc_eur,btc_eur,bid,315.111,0.120566,1448204260
64505001,BTC-E,btc_eur,btc_eur,bid,315.0,1.0,1448204260
64505000,BTC-E,btc_eur,btc_eur,bid,315.0,0.12,1448204260
64504999,BTC-E,btc_eur,btc_eur,bid,314.79,0.01097,1448204260
64504998,BTC-E,btc_eur,btc_eur,bid,314.79,0.011,1448204260
64504997,BTC-E,btc_eur,btc_eur,bid,313.98,1.5,1448204260
64504996,BTC-E,btc_eur,btc_eur,bid,313.91,0.0199228,1448204260
64504995,BTC-E,btc_eur,btc_eur,bid,313.9,0.01097,1448204260
64504994,BTC-E,btc_eur,btc_eur,bid,313.61,0.67,1448204260
64504993,BTC-E,btc_eur,btc_eur,bid,313.566,2.0,1448204259
64504992,BTC-E,btc_eur,btc_eur,bid,312.924,0.934607,1448204259
64504991,BTC-E,btc_eur,btc_eur,bid,311.96,0.76,1448204259
64504990,BTC-E,btc_eur,btc_eur,bid,311.88,0.32,1448204259
64504989,BTC-E,btc_eur,btc_eur,bid,311.86,0.49,1448204259
64504988,BTC-E,btc_eur,btc_eur,bid,311.831,5.0,1448204259
64504987,BTC-E,btc_eur,btc_eur,bid,311.8,0.5,1448204259
64504986,BTC-E,btc_eur,btc_eur,bid,311.77,0.01097,1448204259
64504985,BTC-E,btc_eur,btc_eur,bid,311.4,0.09,1448204259
64504984,BTC-E,btc_eur,btc_eur,bid,310.9,0.25,1448204259
64504983,BTC-E,btc_eur,btc_eur,bid,310.9,0.62298,1448204259
64504982,BTC-E,btc_eur,btc_eur,bid,310.813,0.0104,1448204259
64504981,BTC-E,btc_eur,btc_eur,bid,310.402,0.01373,1448204259
64504980,BTC-E,btc_eur,btc_eur,bid,310.334,0.01595,1448204259
64504979,BTC-E,btc_eur,btc_eur,bid,310.3,0.1,1448204259
64519883,BTC-E,nvc_btc,nvc_btc,ask,0.00269,6.519,1448258546
64519858,BTC-E,nvc_btc,nvc_btc,bid,0.00272,0.805101,1448258389
64519856,BTC-E,nvc_btc,nvc_btc,bid,0.00272,0.1,1448258389
64519648,BTC-E,nvc_btc,nvc_btc,ask,0.00269,6.219,1448257586
64519647,BTC-E,nvc_btc,nvc_btc,ask,0.00269,0.1,1448257586
64519646,BTC-E,nvc_btc,nvc_btc,ask,0.00269,0.1,1448257586
64519645,BTC-E,nvc_btc,nvc_btc,ask,0.00269,0.1,1448257586
64516946,BTC-E,nvc_btc,nvc_btc,ask,0.0027,6.519,1448247265
64516641,BTC-E,nvc_btc,nvc_btc,ask,0.0027,3.91537,1448244806
64516571,BTC-E,nvc_btc,nvc_btc,ask,0.00271,2.61363,1448244505
64515414,BTC-E,nvc_btc,nvc_btc,ask,0.00271,13.06,1448240664
64515218,BTC-E,nvc_btc,nvc_btc,ask,0.0027,6.529,1448239704
64514435,BTC-E,nvc_btc,nvc_btc,ask,0.0027,6.539,1448237784
64513846,BTC-E,nvc_btc,nvc_btc,ask,0.0027,6.54,1448235744
64512966,BTC-E,nvc_btc,nvc_btc,ask,0.0027,11.649,1448231664
64512965,BTC-E,nvc_btc,nvc_btc,ask,0.0027,0.25,1448231664
64512964,BTC-E,nvc_btc,nvc_btc,ask,0.0027,1.0,1448231664
64512963,BTC-E,nvc_btc,nvc_btc,ask,0.0027,0.1,1448231664
64512962,BTC-E,nvc_btc,nvc_btc,ask,0.0027,0.1,1448231664
64512695,BTC-E,nvc_btc,nvc_btc,bid,0.00271,5.3983,1448230510
64512626,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.1789,1448230306
64512569,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.1054,1448230096
64512560,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.2287,1448230060
64512557,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.2492,1448230025
64512538,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.191,1448229990
64512535,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.1815,1448229954
64511825,BTC-E,nvc_btc,nvc_btc,bid,0.00271,1.9E-7,1448227699
64511233,BTC-E,nvc_btc,nvc_btc,bid,0.00271,44.6832,1448225335
64511182,BTC-E,nvc_btc,nvc_btc,bid,0.00271,3.24509,1448225271
64511177,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.1069,1448225258
64511135,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.729557,1448225140
64511122,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.374177,1448225121
64511110,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.1249,1448225074
64511102,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.1483,1448225038
64511095,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.189,1448225002
64511071,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.2301,1448224966
64511013,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.2568,1448224825
64510966,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.1829,1448224789
64510957,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.2334,1448224754
64510916,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.1139,1448224684
64510915,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.1329,1448224649
64510907,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.156,1448224615
64510899,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.182,1448224580
64510898,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.2124,1448224545
64510888,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.2478,1448224510
64510881,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.2612,1448224475
64510876,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.3327,1448224440
64510867,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.7357,1448224405
64510865,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.8588,1448224370
64510859,BTC-E,nvc_btc,nvc_btc,bid,0.00271,1.001,1448224335
64510851,BTC-E,nvc_btc,nvc_btc,bid,0.00271,1.056,1448224299
64510846,BTC-E,nvc_btc,nvc_btc,bid,0.00271,1.21,1448224265
64510844,BTC-E,nvc_btc,nvc_btc,bid,0.00271,1.412,1448224230
64510829,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.7313,1448224194
64510824,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.7095,1448224157
64510819,BTC-E,nvc_btc,nvc_btc,bid,0.00271,1.653,1448224122
64510809,BTC-E,nvc_btc,nvc_btc,bid,0.00271,1.693,1448224086
64510803,BTC-E,nvc_btc,nvc_btc,bid,0.00271,1.006,1448224051
64510802,BTC-E,nvc_btc,nvc_btc,bid,0.00271,0.973,1448224051
64510796,BTC-E,nvc_btc,nvc_btc,bid,0.00271,2.507,1448224015
64510786,BTC-E,nvc_btc,nvc_btc,ask,0.00271,3.049,1448223983
64510785,BTC-E,nvc_btc,nvc_btc,ask,0.00271,3.4529,1448223974
64510784,BTC-E,nvc_btc,nvc_btc,ask,0.00271,0.1,1448223974
64510783,BTC-E,nvc_btc,nvc_btc,ask,0.00271,9.8999,1448223974
64510782,BTC-E,nvc_btc,nvc_btc,ask,0.00271,19.8,1448223974
64510781,BTC-E,nvc_btc,nvc_btc,ask,0.00271,2.7472,1448223974
64510698,BTC-E,nvc_btc,nvc_btc,ask,0.00271,13.04,1448223628
64508679,BTC-E,nvc_btc,nvc_btc,bid,0.00275,0.103544,1448218792
64508678,BTC-E,nvc_btc,nvc_btc,bid,0.00274,0.1,1448218792
64508461,BTC-E,nvc_btc,nvc_btc,ask,0.00271,4.0128,1448218133
64508460,BTC-E,nvc_btc,nvc_btc,ask,0.00271,0.1,1448218133
64508459,BTC-E,nvc_btc,nvc_btc,ask,0.00271,1.006,1448218133
64508391,BTC-E,nvc_btc,nvc_btc,bid,0.00272,0.2002,1448217860
64508375,BTC-E,nvc_btc,nvc_btc,ask,0.00272,1.0,1448217803
64508374,BTC-E,nvc_btc,nvc_btc,ask,0.00272,0.1,1448217803
64508345,BTC-E,nvc_btc,nvc_btc,ask,0.00273,0.1,1448217502
64506018,BTC-E,nvc_btc,nvc_btc,bid,0.00277,257.849,1448208248
64506017,BTC-E,nvc_btc,nvc_btc,bid,0.00277,15.3649,1448208248
64506016,BTC-E,nvc_btc,nvc_btc,bid,0.00277,1.0,1448208248
64506015,BTC-E,nvc_btc,nvc_btc,bid,0.00276,11.1448,1448208248
64506014,BTC-E,nvc_btc,nvc_btc,bid,0.00276,9.0,1448208248
64506013,BTC-E,nvc_btc,nvc_btc,bid,0.00276,0.1,1448208248
64506012,BTC-E,nvc_btc,nvc_btc,bid,0.00276,118.511,1448208248
64506011,BTC-E,nvc_btc,nvc_btc,bid,0.00275,0.25,1448208248
64504159,BTC-E,nvc_btc,nvc_btc,bid,0.00274,0.3749,1448201468
64503770,BTC-E,nvc_btc,nvc_btc,bid,0.00275,0.045123,1448201047
64503766,BTC-E,nvc_btc,nvc_btc,bid,0.00273,0.2892,1448201047
64503725,BTC-E,nvc_btc,nvc_btc,bid,0.00275,0.00301818,1448200901
64503723,BTC-E,nvc_btc,nvc_btc,bid,0.00273,0.3504,1448200901
64503368,BTC-E,nvc_btc,nvc_btc,bid,0.00273,0.3594,1448199956
64503353,BTC-E,nvc_btc,nvc_btc,bid,0.00273,0.9801,1448199922
64503243,BTC-E,nvc_btc,nvc_btc,bid,0.00273,0.7065,1448199634
64503240,BTC-E,nvc_btc,nvc_btc,ask,0.00273,0.1,1448199632
64503186,BTC-E,nvc_btc,nvc_btc,bid,0.00275,115.799,1448199504
64503184,BTC-E,nvc_btc,nvc_btc,bid,0.00275,0.5,1448199504
64503093,BTC-E,nvc_btc,nvc_btc,bid,0.00274,19.509,1448199193
64502838,BTC-E,nvc_btc,nvc_btc,bid,0.00276,80.279,1448198010
64502822,BTC-E,nvc_btc,nvc_btc,bid,0.00275,9.8999,1448197913
64502821,BTC-E,nvc_btc,nvc_btc,bid,0.00275,19.8,1448197913
64502820,BTC-E,nvc_btc,nvc_btc,bid,0.00275,19.8,1448197913
64502746,BTC-E,nvc_btc,nvc_btc,bid,0.00276,865.21,1448197644
64502745,BTC-E,nvc_btc,nvc_btc,bid,0.00276,0.1,1448197644
64502744,BTC-E,nvc_btc,nvc_btc,bid,0.00276,8.53072,1448197644
64502743,BTC-E,nvc_btc,nvc_btc,bid,0.00275,77.4461,1448197644
64502742,BTC-E,nvc_btc,nvc_btc,bid,0.00275,0.1,1448197644
64502741,BTC-E,nvc_btc,nvc_btc,bid,0.00275,0.5,1448197644
64502598,BTC-E,nvc_btc,nvc_btc,bid,0.00273,6.519,1448197225
64502596,BTC-E,nvc_btc,nvc_btc,bid,0.00273,13.019,1448197225
64501950,BTC-E,nvc_btc,nvc_btc,ask,0.00272,0.1,1448194808
64501935,BTC-E,nvc_btc,nvc_btc,bid,0.00276,1.34931,1448194645
64501934,BTC-E,nvc_btc,nvc_btc,bid,0.00275,0.1,1448194645
64501933,BTC-E,nvc_btc,nvc_btc,bid,0.00276,10.08,1448194638
64501932,BTC-E,nvc_btc,nvc_btc,bid,0.00276,1.45697,1448194638
64501931,BTC-E,nvc_btc,nvc_btc,bid,0.00276,0.1,1448194638
64501930,BTC-E,nvc_btc,nvc_btc,bid,0.00274,0.1,1448194638
64501929,BTC-E,nvc_btc,nvc_btc,bid,0.00274,0.1,1448194638
64501928,BTC-E,nvc_btc,nvc_btc,bid,0.00274,0.1,1448194638
64501927,BTC-E,nvc_btc,nvc_btc,bid,0.00274,0.1,1448194638
64501925,BTC-E,nvc_btc,nvc_btc,bid,0.00274,0.417317,1448194638
64501922,BTC-E,nvc_btc,nvc_btc,bid,0.00272,3.088,1448194638
64501420,BTC-E,nvc_btc,nvc_btc,ask,0.00271,13.039,1448193379
64500793,BTC-E,nvc_btc,nvc_btc,bid,0.00274,0.396396,1448193055
64500706,BTC-E,nvc_btc,nvc_btc,bid,0.00274,0.186286,1448193028
64500699,BTC-E,nvc_btc,nvc_btc,bid,0.00273,0.1,1448193028
64498201,BTC-E,nvc_btc,nvc_btc,ask,0.0027,6.519,1448190018
64498194,BTC-E,nvc_btc,nvc_btc,ask,0.0027,19.4527,1448189960
64498165,BTC-E,nvc_btc,nvc_btc,ask,0.0027,0.207892,1448189738
64498149,BTC-E,nvc_btc,nvc_btc,ask,0.00272,0.108309,1448189658
64498134,BTC-E,nvc_btc,nvc_btc,bid,0.00272,0.1,1448189547
64497940,BTC-E,nvc_btc,nvc_btc,ask,0.0027,1.2429,1448188680
64497810,BTC-E,nvc_btc,nvc_btc,ask,0.00269,483.593,1448188269
64497809,BTC-E,nvc_btc,nvc_btc,ask,0.00269,0.1,1448188269
64497808,BTC-E,nvc_btc,nvc_btc,ask,0.00269,0.1,1448188269
64497807,BTC-E,nvc_btc,nvc_btc,ask,0.00269,0.1,1448188269
64497806,BTC-E,nvc_btc,nvc_btc,ask,0.00269,164.912,1448188269
64497805,BTC-E,nvc_btc,nvc_btc,ask,0.0027,40.0,1448188269
64497316,BTC-E,nvc_btc,nvc_btc,ask,0.00269,12.669,1448186599
64497290,BTC-E,nvc_btc,nvc_btc,ask,0.0027,0.35,1448186298
64496593,BTC-E,nvc_btc,nvc_btc,ask,0.00269,6.519,1448181257
64496303,BTC-E,nvc_btc,nvc_btc,bid,0.0027,0.116238,1448180660
64496078,BTC-E,nvc_btc,nvc_btc,ask,0.00269,26.07,1448178497
64495747,BTC-E,nvc_btc,nvc_btc,ask,0.00269,2.3314,1448175679
64495740,BTC-E,nvc_btc,nvc_btc,bid,0.0027,4.0576,1448175672
64495661,BTC-E,nvc_btc,nvc_btc,ask,0.0027,0.1,1448175377
64491880,BTC-E,nvc_btc,nvc_btc,ask,0.00271,6.529,1448160615
64488871,BTC-E,nvc_btc,nvc_btc,ask,0.0027,3.493,1448150148
64487319,BTC-E,nvc_btc,nvc_btc,ask,0.0027,22.8289,1448143183
64487318,BTC-E,nvc_btc,nvc_btc,ask,0.0027,0.1,1448143183
64487272,BTC-E,nvc_btc,nvc_btc,bid,0.00271,2.95011,1448142884
64487270,BTC-E,nvc_btc,nvc_btc,ask,0.00271,0.1,1448142883
64519848,BTC-E,nmc_usd,nmc_usd,bid,0.383,10.0,1448258332
64519767,BTC-E,nmc_usd,nmc_usd,bid,0.383,0.0907139,1448258085
64519766,BTC-E,nmc_usd,nmc_usd,bid,0.383,4.41755,1448258085
64519332,BTC-E,nmc_usd,nmc_usd,bid,0.38,5.76914,1448255894
64519316,BTC-E,nmc_usd,nmc_usd,bid,0.38,4.9847,1448255770
64519293,BTC-E,nmc_usd,nmc_usd,bid,0.38,8.21682,1448255690
64519288,BTC-E,nmc_usd,nmc_usd,bid,0.38,5.07331,1448255609
64519276,BTC-E,nmc_usd,nmc_usd,bid,0.38,6.16495,1448255527
64519272,BTC-E,nmc_usd,nmc_usd,ask,0.38,0.11,1448255505
64519271,BTC-E,nmc_usd,nmc_usd,ask,0.38,7.04223,1448255505
64519242,BTC-E,nmc_usd,nmc_usd,ask,0.38,297.909,1448255379
64519241,BTC-E,nmc_usd,nmc_usd,ask,0.38,2.37339,1448255379
64519240,BTC-E,nmc_usd,nmc_usd,ask,0.38,0.11,1448255379
64519239,BTC-E,nmc_usd,nmc_usd,ask,0.38,0.11,1448255379
64519238,BTC-E,nmc_usd,nmc_usd,ask,0.38,0.433,1448255379
64519237,BTC-E,nmc_usd,nmc_usd,ask,0.38,0.409,1448255379
64519236,BTC-E,nmc_usd,nmc_usd,ask,0.38,1.203,1448255379
64519235,BTC-E,nmc_usd,nmc_usd,ask,0.38,1.102,1448255379
64519234,BTC-E,nmc_usd,nmc_usd,ask,0.38,0.399,1448255379
64519233,BTC-E,nmc_usd,nmc_usd,ask,0.381,0.504,1448255379
64519232,BTC-E,nmc_usd,nmc_usd,ask,0.381,15.448,1448255379
64519189,BTC-E,nmc_usd,nmc_usd,ask,0.381,4.6266,1448255159
64519073,BTC-E,nmc_usd,nmc_usd,ask,0.381,8.1824,1448254360
64518794,BTC-E,nmc_usd,nmc_usd,bid,0.382,6.17964,1448253087
64518678,BTC-E,nmc_usd,nmc_usd,bid,0.382,6.13853,1448252375
64517937,BTC-E,nmc_usd,nmc_usd,bid,0.382,5.96772,1448250602
64517425,BTC-E,nmc_usd,nmc_usd,ask,0.382,2.05301,1448249205
64517022,BTC-E,nmc_usd,nmc_usd,bid,0.384,2.0489,1448247864
64516914,BTC-E,nmc_usd,nmc_usd,ask,0.382,2.053,1448246968
64516753,BTC-E,nmc_usd,nmc_usd,bid,0.384,2.04889,1448245240
64516470,BTC-E,nmc_usd,nmc_usd,ask,0.382,0.487,1448244014
64516469,BTC-E,nmc_usd,nmc_usd,ask,0.382,0.46,1448244014
64516468,BTC-E,nmc_usd,nmc_usd,ask,0.382,2.053,1448244014
64516172,BTC-E,nmc_usd,nmc_usd,bid,0.384,2.04888,1448242467
64515603,BTC-E,nmc_usd,nmc_usd,ask,0.382,0.11,1448241578
64515602,BTC-E,nmc_usd,nmc_usd,ask,0.382,0.409,1448241578
64515601,BTC-E,nmc_usd,nmc_usd,ask,0.382,2.05299,1448241578
64515360,BTC-E,nmc_usd,nmc_usd,bid,0.384,0.277138,1448240304
64515110,BTC-E,nmc_usd,nmc_usd,bid,0.384,0.922862,1448239251
64515109,BTC-E,nmc_usd,nmc_usd,bid,0.384,4.40589,1448239251
64515108,BTC-E,nmc_usd,nmc_usd,bid,0.384,1.1,1448239251
64514273,BTC-E,nmc_usd,nmc_usd,bid,0.383,1.1,1448237038
64513939,BTC-E,nmc_usd,nmc_usd,ask,0.379,0.531335,1448236220
64513938,BTC-E,nmc_usd,nmc_usd,ask,0.379,1.102,1448236220
64513302,BTC-E,nmc_usd,nmc_usd,ask,0.38,1.604,1448233659
64513301,BTC-E,nmc_usd,nmc_usd,ask,0.38,1.203,1448233659
