deposit,100928807140,438,543
deposit,159400991970,119,847
deposit,310188663545,53,1660
withdraw,487440621290,170,2125
withdraw,496521910100,10,2198
deposit,891032310529,575,2207
withdraw,496521910100,7,2366
deposit,100928807140,726,2702
deposit,203302585633,599,2814
deposit,419563809197,860,2907
withdraw,861859601488,48,2962
withdraw,213788185803,35,3409
withdraw,945241953509,6,3466
deposit,586450844412,990,3514
withdraw,783512353531,86,3705
deposit,958293561451,323,3774
withdraw,487440621290,1,3801
deposit,205931362065,399,4098
withdraw,783512353531,65,4299
deposit,45392830896,737,4600
deposit,1095385471801,379,4653
withdraw,861859601488,6,4784
deposit,741248764305,565,4888
deposit,188988289681,604,4971
withdraw,388014035165,49,5112
withdraw,723986955424,102,5135
deposit,818674963840,571,5273
deposit,1039202781370,575,5539
withdraw,183767970376,4,5592
deposit,336102945932,42,5727
deposit,1079778976249,213,6221
withdraw,1022875804334,13,6468
deposit,685762208002,93,6512
deposit,93716134995,334,6804
deposit,736992219009,72,6993
deposit,1035666618665,458,8033
withdraw,988645136400,2,8453
deposit,854160405190,92,8478
deposit,79284045812,634,8651
deposit,607764008309,647,8691
withdraw,844561868860,57,9611
withdraw,157891604196,28,9677
deposit,606776881318,575,9738
deposit,570670612966,221,9766
withdraw,872081655399,13,9931
withdraw,1080964640457,29,10031
deposit,864581546202,390,10233
withdraw,699326735553,93,10248
withdraw,337049072084,57,10415
deposit,511020332835,795,10780
deposit,276825731505,157,11165
deposit,1095754654948,334,11379
withdraw,23292989326,1,11395
deposit,550971869204,442,11427
withdraw,843052905393,3,11448
deposit,881768624018,72,11724
withdraw,843052905393,7,11819
deposit,778080340501,471,11975
withdraw,872081655399,108,11981
withdraw,23292989326,134,12117
deposit,436419715359,677,12252
deposit,860549325291,577,12334
deposit,495231262236,225,12555
withdraw,988645136400,2,12991
deposit,1049639590993,404,13051
withdraw,844561868860,1,13075
deposit,412824463323,789,13629
deposit,32180341237,166,14104
deposit,725566488977,38,14533
deposit,1002746579867,512,14656
deposit,346485819138,784,14891
deposit,793987811735,894,14913
deposit,753614315112,195,15147
deposit,1077874435852,350,15599
deposit,625831707157,718,15939
deposit,899845277246,94,16397
deposit,192977749375,135,16916
deposit,334540954766,956,17384
withdraw,708786510113,68,17491
deposit,70616885301,206,17835
deposit,22580417912,794,17891
deposit,21653627118,405,18528
deposit,737786182546,693,18838
withdraw,113043969243,72,19300
deposit,562702299842,679,19373
withdraw,389540910369,113,19515
deposit,65528251080,865,19942
withdraw,1023676283504,304,20007
deposit,1021078226789,144,20118
deposit,71569422779,737,21120
deposit,566500269161,647,21131
withdraw,723986955424,304,21258
withdraw,782927271102,4,21671
deposit,687956963872,214,21738
withdraw,827230479070,3,21946
deposit,356303641051,397,22043
deposit,79975745243,393,22253
deposit,957904582377,524,22540
deposit,644796600670,818,22847
deposit,1058104060380,431,22893
withdraw,591759682192,40,23423
withdraw,342789218359,63,23454
deposit,118015287425,829,23513
withdraw,388014035165,3,23561
withdraw,298543139910,200,23592
deposit,235472743795,278,23650
deposit,89557532526,975,24106
withdraw,698681308734,30,24107
withdraw,723986955424,2,24199
withdraw,388014035165,1,24294
deposit,1773894126,255,24789
withdraw,1022875804334,4,25014
withdraw,859109801553,21,25173
withdraw,567626057812,35,25187
deposit,736992219009,93,25275
deposit,971988475985,309,25308
withdraw,180882408306,93,25622
withdraw,24488708596,744,25705
deposit,849686745776,757,26104
deposit,92100496907,94,26406
withdraw,183767970376,4,26511
deposit,819507910550,850,26512
withdraw,26920715923,26,26769
withdraw,575575637079,89,26845
withdraw,605564596745,29,27055
withdraw,844561868860,1,27242
withdraw,992066011982,360,27760
deposit,937305498171,864,27786
withdraw,669726838626,46,27852
deposit,959414119266,879,27912
deposit,95338603629,448,27967
withdraw,540856086304,123,28042
deposit,958293561451,280,28444
deposit,1045417291638,357,28942
deposit,175981351949,11,29013
withdraw,360134636537,54,29393
deposit,672347914532,890,29561
deposit,295983373110,205,29972
withdraw,466442599947,254,30244
withdraw,650456606787,105,30407
withdraw,1031281928944,31,30472
deposit,879660376851,336,30950
withdraw,1088100156886,92,31168
withdraw,389540910369,2,31192
deposit,881772662915,771,31475
withdraw,263120423563,32,31714
withdraw,708786510113,58,31785
deposit,655315365091,109,31936
withdraw,786354055634,335,32103
withdraw,76617532678,84,32170
deposit,654126429439,275,32253
withdraw,425511625285,128,32256
withdraw,655221570060,101,32430
withdraw,573588481371,3,32669
withdraw,910795215351,260,32777
withdraw,82080005627,40,32947
deposit,906552622976,918,33270
deposit,8743973703,415,33699
deposit,860237946927,944,33957
withdraw,640113961483,2,34039
deposit,937388091998,468,34267
withdraw,930299258880,182,34582
deposit,589623558181,241,35078
deposit,143627448057,182,35538
deposit,301643959195,11,35681
deposit,111174313855,743,35733
withdraw,1010816386142,7,35972
withdraw,305491480221,49,35979
withdraw,799641907241,58,36145
deposit,578660258927,150,36239
deposit,649267979859,774,36616
withdraw,1031281928944,139,36809
deposit,1040617168414,727,37139
deposit,634864802690,777,37369
deposit,529208008516,702,37858
deposit,470924379100,396,38134
deposit,566112784593,658,38487
withdraw,1047093887623,7,39555
deposit,1002746579867,333,39664
deposit,189086038371,861,40002
deposit,702905786933,257,40272
deposit,967539965690,545,40620
withdraw,591759682192,108,40658
withdraw,930361053027,13,40758
deposit,1097821244219,73,40872
withdraw,780963579042,13,40906
withdraw,298543139910,197,40940
deposit,840427818789,317,41465
deposit,329772790977,862,42047
deposit,393447840827,496,42205
deposit,784443278254,314,43062
withdraw,576055789554,14,43493
deposit,242481713866,464,43763
withdraw,591759682192,44,43989
withdraw,338453137408,405,44292
deposit,742023616866,624,44312
withdraw,634724697439,34,44587
withdraw,138743024274,6,44603
withdraw,263120423563,6,44877
withdraw,298543139910,7,45178
deposit,790675151099,135,45412
withdraw,589024431498,48,45433
withdraw,844561868860,1,45772
deposit,740545615335,151,45829
withdraw,786354055634,1,45918
deposit,985560319932,611,46059
withdraw,755817092502,1,46087
withdraw,694733437999,3,46366
withdraw,311447923455,43,46423
withdraw,493958462893,19,46556
withdraw,988645136400,1,46578
withdraw,493958462893,7,46886
withdraw,813513646908,60,46925
withdraw,436359942243,33,46973
withdraw,694733437999,2,46975
withdraw,755817092502,8,47310
withdraw,1088030548011,62,47356
withdraw,636885400211,13,47505
deposit,84347353860,582,47686
withdraw,368882640816,14,47913
withdraw,34452006646,274,47917
withdraw,1067690231982,520,48027
withdraw,911139191138,20,48037
deposit,26080403127,925,48083
withdraw,322951428109,2,48114
withdraw,636885400211,3,48120
withdraw,1019641502658,3,48522
deposit,262057130262,281,48636
deposit,1069781539972,391,48700
deposit,528116820716,753,48763
deposit,619099279940,150,48799
deposit,180877379303,555,48848
withdraw,820623704567,3,49084
deposit,245748978971,81,49270
withdraw,66215705597,10,49471
withdraw,546952974548,110,49631
withdraw,921916285460,676,49785
deposit,151179931815,912,49835
deposit,6985280509,140,50173
withdraw,1079609970000,63,50215
deposit,895747668639,949,50382
deposit,826178428258,517,50797
deposit,43613504596,799,50871
deposit,88518260303,884,51002
deposit,801162665473,373,51592
deposit,26080403127,433,51764
deposit,151849348675,369,52260
deposit,357200449910,42,52358
deposit,1050409886193,307,52643
deposit,861290549102,359,52767
deposit,881768624018,90,53211
deposit,117666630387,480,53331
deposit,952577082688,983,53363
deposit,84507245949,843,53650
deposit,551718524724,498,53716
deposit,121893653059,43,54362
withdraw,1088030548011,20,54843
deposit,890578657073,568,54924
withdraw,436359942243,116,55435
deposit,345447605205,704,55438
deposit,832886005983,312,55879
deposit,447244037582,199,55961
withdraw,256221890184,229,56247
deposit,853983051421,218,56451
withdraw,643730001923,37,57258
deposit,850386053063,607,57405
withdraw,368882640816,13,57465
deposit,632493610539,172,57904
withdraw,962762263015,508,57930
withdraw,34452006646,9,57933
withdraw,959864324323,3,57961
withdraw,963225702924,30,58309
withdraw,457999858197,43,58418
deposit,737786182546,285,58446
deposit,706902023004,45,58739
withdraw,66215705597,6,59249
withdraw,453486740987,133,59302
withdraw,813513646908,5,59882
deposit,319793222944,303,59989
withdraw,399591942885,1,60093
withdraw,131769511575,10,60130
withdraw,920853198636,36,60252
deposit,92100496907,859,60484
withdraw,23292989326,24,60721
withdraw,274230340700,20,60776
deposit,365268227477,438,60809
withdraw,337049072084,22,61204
deposit,930921635178,132,61404
deposit,449153571871,790,61556
withdraw,843052905393,8,61589
withdraw,872081655399,15,62078
deposit,361957074925,787,62143
withdraw,1068238636467,1,62378
deposit,105873919628,279,62533
withdraw,915578387542,196,62558
deposit,1035491013313,120,62559
withdraw,985635955164,23,62648
deposit,440872955469,449,62848
deposit,32180341237,639,63461
deposit,504355243398,654,64000
withdraw,1023676283504,35,64225
deposit,456132439000,144,64349
deposit,602564321414,571,64387
deposit,950338968645,186,64895
withdraw,1004194486784,14,65334
withdraw,445083569335,89,65512
withdraw,284249459199,488,65724
deposit,786075779996,859,65899
deposit,357200449910,838,66019
withdraw,178827267712,315,66110
deposit,775211018315,594,66435
deposit,369728341214,158,66497
deposit,283198261051,665,66577
withdraw,387570710466,61,66622
withdraw,964188103516,90,66870
deposit,180877379303,77,67053
withdraw,395979194597,20,67340
withdraw,401028990899,115,67450
deposit,775360827127,608,67581
withdraw,1083028978561,603,67862
deposit,776274425888,421,67873
deposit,125461216264,899,68130
deposit,15199842482,555,68246
withdraw,616614608450,110,68377
withdraw,902944470380,288,68785
deposit,587083549420,309,68788
deposit,985560319932,28,69009
deposit,749776362173,46,69515
deposit,143067755453,161,70241
deposit,76258647318,982,70549
deposit,520005927601,638,70634
deposit,31642373677,68,70925
deposit,223882740961,691,71217
withdraw,342789218359,221,71563
deposit,971146830018,675,71808
withdraw,1019362582411,5,71961
withdraw,25189165224,2,71985
deposit,1039153878212,710,72049
withdraw,1015560463035,2,72469
withdraw,575575637079,1,72566
deposit,249133544081,504,72631
deposit,650084185069,190,72699
withdraw,827230479070,22,73089
withdraw,782927271102,100,73116
deposit,1068700002246,800,73705
deposit,15199842482,796,73777
deposit,930921635178,932,74187
deposit,78565179193,696,74342
withdraw,617626791215,255,74632
withdraw,705321042991,75,74868
deposit,1042502106634,246,75212
withdraw,25667590144,237,75555
deposit,459041761952,623,75622
withdraw,889288545283,96,75743
withdraw,369153348411,19,75777
deposit,1075644449296,613,75883
deposit,1070418000387,858,76054
deposit,324832485306,296,76127
deposit,1035491013313,842,76169
withdraw,266535692181,8,76465
withdraw,632065703270,130,76551
deposit,79975745243,350,76583
withdraw,732884884637,60,76591
withdraw,617946172423,231,76668
deposit,902987958728,244,76821
deposit,673244323560,68,77155
deposit,672071946412,619,77226
deposit,27087101719,774,77568
deposit,649267979859,124,77689
deposit,1050409886193,977,78184
deposit,736906389000,581,78473
deposit,715470637346,115,78755
deposit,862332036687,691,78865
deposit,350033281777,225,79095
withdraw,902944470380,75,79211
deposit,605577417830,497,79353
deposit,1069781539972,237,79666
withdraw,616614608450,1,79880
deposit,934926229342,242,81007
withdraw,699326735553,83,81158
withdraw,1080964640457,17,81545
deposit,470728962578,836,82090
deposit,387559158269,694,82475
deposit,589851670156,56,82888
deposit,665626180572,669,83225
withdraw,154889706293,150,83235
withdraw,579152197132,371,83288
withdraw,285830678971,3,83550
deposit,638824625248,407,83759
deposit,881772662915,797,84179
deposit,720845877602,402,84391
deposit,188988289681,288,85755
withdraw,1050946167089,31,85881
withdraw,587903778131,42,86215
withdraw,714867465312,19,86387
withdraw,16320164834,165,86469
withdraw,1068238636467,6,86555
withdraw,963225702924,52,86876
withdraw,131769511575,67,87150
withdraw,399591942885,4,87312
withdraw,759195983935,302,87446
deposit,274341123727,107,87452
withdraw,453486740987,7,87812
deposit,1076386085501,735,87998
withdraw,913300308051,4,88021
withdraw,457999858197,48,88238
withdraw,214084556062,3,88299
withdraw,388014035165,3,88343
withdraw,723986955424,9,88370
deposit,348409324319,397,88411
withdraw,643730001923,5,88710
deposit,682200100083,248,89203
withdraw,33999906586,106,89414
deposit,496216191538,507,89581
deposit,905479383545,853,89667
withdraw,1031281928944,45,89908
deposit,1092098449239,581,90073
deposit,604696173261,22,90500
deposit,1014609600269,387,90625
deposit,1054788460199,204,91102
deposit,1079323356597,181,91250
deposit,776274425888,896,91311
deposit,854160405190,728,91620
deposit,738753848550,405,91709
withdraw,83472062291,19,91923
withdraw,66264195462,45,92237
withdraw,820623704567,109,92635
withdraw,632017463679,9,92705
deposit,412824463323,453,92722
deposit,264373300616,357,93206
withdraw,720207670067,205,93805
deposit,6584257856,899,94123
withdraw,617181451419,283,94391
deposit,930184487168,839,94663
deposit,67374693237,441,94805
withdraw,489201770863,79,94832
withdraw,820623704567,233,94950
deposit,356153411457,799,95142
withdraw,83472062291,41,95286
deposit,318480791551,115,95406
deposit,348780208511,161,95523
withdraw,632017463679,53,95982
withdraw,826949937963,1,96081
deposit,821968374967,779,96363
deposit,599735399559,946,96461
withdraw,66264195462,18,96594
deposit,283486613819,210,96698
deposit,392039946098,288,97638
withdraw,888606300857,102,97916
deposit,818162691932,989,97930
deposit,608107501827,615,98165
deposit,45392830896,297,98206
withdraw,220959445611,22,98271
deposit,725566488977,163,98575
deposit,1095605375075,82,99498
deposit,221569262761,640,99609
deposit,362948344760,629,100113
deposit,855480007557,811,100161
deposit,285663475687,365,100758
deposit,930578541810,825,101285
deposit,219877563985,940,101659
deposit,346485819138,62,102028
withdraw,450438282552,467,102137
withdraw,948245635518,56,102154
deposit,411963485035,210,102286
deposit,329100068340,97,102690
withdraw,719842990184,26,102792
deposit,356153411457,257,103043
deposit,440872955469,539,103378
deposit,430891697744,356,103412
deposit,722773503882,449,103823
withdraw,902944470380,1,103950
deposit,803867209817,25,104199
deposit,502433334132,669,104632
deposit,9675831514,854,104960
withdraw,616614608450,3,105051
deposit,857645475735,729,105819
deposit,296532918888,282,106015
withdraw,729542102200,29,106770
deposit,863471410515,612,106844
deposit,900587243172,183,106887
withdraw,723986955424,16,107254
withdraw,818940950445,172,107523
deposit,196239865604,234,107616
deposit,242607621357,454,107928
deposit,870129026920,85,108480
withdraw,389540910369,12,108730
deposit,685762208002,752,108775
withdraw,240586853784,270,108796
deposit,135426701355,536,108861
withdraw,415726100520,132,108876
withdraw,708786510113,27,109392
deposit,680362092364,265,109450
withdraw,460744832895,554,109843
deposit,636191182365,471,110045
deposit,1067132048939,144,110065
deposit,815544402706,253,110540
withdraw,894921211635,85,110781
deposit,702905786933,343,110930
withdraw,291326673877,79,111021
deposit,578660258927,68,111126
withdraw,25125074979,1,111419
withdraw,341422549430,15,111565
withdraw,635152304155,29,111652
deposit,189086038371,822,111716
withdraw,412556798754,163,112163
deposit,190498256698,283,112164
deposit,163868136200,926,112613
withdraw,552321936495,210,112794
deposit,117666630387,935,112991
withdraw,752455910648,13,113375
deposit,45392830896,330,113428
deposit,419202719213,462,113862
deposit,332617295986,986,114473
deposit,6584257856,997,114758
withdraw,113043969243,2,114854
deposit,776274425888,983,114907
deposit,901410312227,245,114935
deposit,1074437265418,887,115109
withdraw,576899317255,10,115380
deposit,426898249551,276,115612
deposit,611759623022,962,116061
withdraw,314714028305,426,117402
deposit,334540954766,761,117433
withdraw,193178879729,25,117678
withdraw,452333487068,1,117785
deposit,665105342661,95,118005
deposit,464171712345,536,118222
deposit,405153811765,833,118518
deposit,365268227477,749,118658
withdraw,480398463934,149,118660
withdraw,284249459199,9,118689
deposit,977173866527,947,118767
withdraw,1090087105955,36,118899
withdraw,819953206002,15,119375
deposit,808219412506,137,119532
withdraw,739145391672,1,119826
deposit,205531479953,426,120118
withdraw,991411110302,1,120244
deposit,1081913698350,91,120510
withdraw,654364957592,3,120589
deposit,792238063326,335,120644
withdraw,270254326313,3,120776
deposit,215968446067,559,121348
withdraw,625818529124,11,121529
deposit,55331108889,591,121535
withdraw,399212562995,7,121779
withdraw,1077869981918,28,121783
deposit,92100496907,670,122216
withdraw,99370539543,4,122294
deposit,762647419466,226,122686
withdraw,554487128724,6,122773
deposit,541162845117,812,123178
deposit,321493607510,18,123595
withdraw,984089768919,191,123699
withdraw,518872884019,171,123884
deposit,990431518337,984,123920
withdraw,819698153057,7,124195
deposit,397792982273,797,124886
deposit,358017370757,240,125153
withdraw,404180375300,30,125278
withdraw,18392058270,10,125662
deposit,470924379100,392,125663
withdraw,1025456059648,9,125813
deposit,1098776440756,600,126204
withdraw,772113567174,51,126541
deposit,831141710246,142,126634
deposit,915827640525,591,127144
withdraw,672654394213,17,127154
withdraw,318772946054,326,127482
deposit,365303296087,529,127911
withdraw,706851179235,143,128257
deposit,742023616866,635,128405
deposit,440872955469,870,128850
deposit,290395561389,915,129597
deposit,950338968645,239,129614
deposit,775211018315,977,130012
withdraw,367577406392,17,130062
withdraw,492703369492,415,130183
deposit,635041649815,250,130822
withdraw,1057384661798,184,130857
deposit,625831707157,163,131196
withdraw,466490016197,238,131275
deposit,393680658274,491,131540
withdraw,813513646908,7,131627
withdraw,426099753150,11,131664
withdraw,34452006646,1,131799
withdraw,892216676460,94,132047
deposit,538678799583,647,132070
deposit,786564227806,610,132557
withdraw,839430881056,111,132573
deposit,361957074925,309,132679
deposit,683360539411,366,133227
withdraw,66215705597,3,133645
deposit,742121220590,304,133704
deposit,277806291897,7,133789
withdraw,103176887397,4,133823
withdraw,280885460295,74,134357
deposit,675408342929,734,134374
withdraw,826057708947,72,134650
deposit,718475716176,107,135355
deposit,1055870301460,792,135680
withdraw,175673696808,233,136513
withdraw,674182917117,149,136594
deposit,528116820716,566,136631
deposit,111174313855,62,136836
withdraw,554750228819,7,137081
withdraw,645692228166,17,137176
deposit,484948762326,83,138016
deposit,830036793458,739,138099
deposit,587830218401,787,138143
