D,559851859851,719,479
W,559851859851,269,570
W,559851859851,358,864
D,723623949502,361,902
D,13821676672,897,1471
D,508965617890,653,1532
D,508965617890,653,1741
D,508965617890,531,2272
D,508965617890,542,2469
W,508965617890,210,2989
W,508965617890,928,3287
D,398401438395,785,3492
D,723623949502,322,3799
D,398401438395,772,4039
D,13821676672,685,4176
W,723623949502,387,4417
D,99510733755,629,4627
D,398401438395,573,4750
D,571625622463,409,4775
D,508965617890,44,5331
D,571625622463,830,5424
D,535811054935,717,5804
W,571625622463,1046,6394
W,571625622463,26,6577
D,6506022462,373,6678
D,6506022462,938,6844
W,508965617890,527,7201
D,280246344057,184,7770
D,559851859851,633,7981
D,571625622463,522,8487
W,571625622463,461,8918
D,723623949502,98,9357
D,13821676672,613,9888
W,723623949502,127,10161
D,398401438395,828,10241
D,398401438395,431,10500
D,13821676672,361,10929
W,398401438395,279,11340
D,535811054935,562,11806
D,559851859851,583,11860
D,99510733755,429,12167
D,13821676672,25,12466
D,398401438395,697,12997
D,723623949502,792,13561
D,13821676672,26,14116
D,99510733755,283,14659
W,571625622463,225,15184
D,535811054935,538,15724
D,13821676672,989,15753
D,280246344057,609,16343
W,13821676672,2711,16364
W,723623949502,451,16448
D,13821676672,227,16615
W,6506022462,693,16705
D,6506022462,802,17276
D,559851859851,807,17657
W,535811054935,893,17740
D,13821676672,122,18077
W,280246344057,698,18485
D,508965617890,43,18970
D,535811054935,828,19203
W,559851859851,1489,19395
D,13821676672,402,19447
D,571625622463,542,19845
W,535811054935,1395,20177
W,723623949502,86,20704
D,398401438395,425,21057
D,13821676672,620,21271
D,723623949502,915,21500
D,571625622463,691,21904
D,280246344057,726,22376
D,559851859851,173,22964
W,6506022462,117,23332
W,398401438395,1885,23859
W,535811054935,299,24442
D,571625622463,45,24525
D,280246344057,959,25050
D,571625622463,996,25443
D,398401438395,263,25591
W,13821676672,982,25661
W,723623949502,1137,25682
D,723623949502,108,26262
D,6506022462,775,26810
D,723623949502,296,27302
D,6506022462,638,27455
D,535811054935,719,27695
D,571625622463,361,27890
W,535811054935,307,28149
D,6506022462,78,28514
W,535811054935,34,29042
D,398401438395,932,29430
D,559851859851,158,29585
D,99510733755,59,29963
D,398401438395,760,29979
D,559851859851,609,29991
D,723623949502,515,30099
D,723623949502,518,30646
W,280246344057,360,31082
D,398401438395,31,31403
D,571625622463,10,31436
